d_m	L_m	m_m	m_ogive	m_payload	m_equipement	m_cruise_res	m_cruise_prop	m_engine_housing	m_acc_res	m_acc_prop	m_nozzle	m_Tails	m_AirIntakes	m_Wings	L_ogive	L_payload	L_equipement	L_cruise_res	L_cruise_prop	L_engine_housing	L_acc_res	L_acc_prop	L_nozzle	L_AirIntakes	L_Tails	L_Wings	Impulsion spécifique	Masse volumique
0.30300	6.03868	781.40044	25	200	55	31.48689	111.63535	10	59.12490	152.03547	12	16	57.95225	51.16557	0.90900	0.92456	0.50851	1.72022	1.54820	0.15150	1.67340	1.17138	0.15150	3.54512	0.30300	0.90900	1403.80000	1000
0.30400	6.02656	783.21487	25	200	55	31.69507	112.37344	10	59.27706	152.42673	12	16	58.10400	51.33856	0.91200	0.91848	0.50517	1.72022	1.54820	0.15200	1.66669	1.16668	0.15200	3.53891	0.30400	0.91200	1403.80000	1000
0.30500	6.01459	785.03528	25	200	55	31.90394	113.11395	10	59.42972	152.81929	12	16	58.25625	51.51213	0.91500	0.91247	0.50186	1.72022	1.54820	0.15250	1.66004	1.16203	0.15250	3.53276	0.30500	0.91500	1403.80000	1000
0.30600	6.00278	786.86167	25	200	55	32.11348	113.85690	10	59.58289	153.21314	12	16	58.40900	51.68626	0.91800	0.90652	0.49858	1.72022	1.54820	0.15300	1.65346	1.15742	0.15300	3.52668	0.30600	0.91800	1403.80000	1000
0.30700	5.99112	788.69404	25	200	55	32.32372	114.60228	10	59.73655	153.60828	12	16	58.56225	51.86097	0.92100	0.90062	0.49534	1.72022	1.54820	0.15350	1.64694	1.15286	0.15350	3.52066	0.30700	0.92100	1403.80000	1000
0.30800	5.97962	790.53239	25	200	55	32.53464	115.35009	10	59.89072	154.00470	12	16	58.71600	52.03624	0.92400	0.89478	0.49213	1.72022	1.54820	0.15400	1.64048	1.14834	0.15400	3.51470	0.30800	0.92400	1403.80000	1000
0.30900	5.96826	792.37672	25	200	55	32.74625	116.10033	10	60.04539	154.40242	12	16	58.87025	52.21209	0.92700	0.88900	0.48895	1.72022	1.54820	0.15450	1.63409	1.14386	0.15450	3.50881	0.30900	0.92700	1403.80000	1000
0.31000	5.95706	794.22703	25	200	55	32.95854	116.85301	10	60.20056	154.80143	12	16	59.02500	52.38850	0.93000	0.88327	0.48580	1.72022	1.54820	0.15500	1.62776	1.13943	0.15500	3.50298	0.31000	0.93000	1403.80000	1000
0.31100	5.94600	796.08333	25	200	55	33.17152	117.60811	10	60.35623	155.20173	12	16	59.18025	52.56549	0.93300	0.87760	0.48268	1.72022	1.54820	0.15550	1.62149	1.13505	0.15550	3.49721	0.31100	0.93300	1403.80000	1000
0.31200	5.93508	797.94560	25	200	55	33.38518	118.36565	10	60.51240	155.60332	12	16	59.33600	52.74304	0.93600	0.87199	0.47959	1.72022	1.54820	0.15600	1.61529	1.13070	0.15600	3.49151	0.31200	0.93600	1403.80000	1000
0.31300	5.92431	799.81385	25	200	55	33.59953	119.12562	10	60.66908	156.00620	12	16	59.49225	52.92117	0.93900	0.86642	0.47653	1.72022	1.54820	0.15650	1.60914	1.12640	0.15650	3.48586	0.31300	0.93900	1403.80000	1000
0.31400	5.91368	801.68808	25	200	55	33.81457	119.88802	10	60.82626	156.41038	12	16	59.64900	53.09986	0.94200	0.86091	0.47350	1.72022	1.54820	0.15700	1.60305	1.12213	0.15700	3.48027	0.31400	0.94200	1403.80000	1000
0.31500	5.90319	803.56830	25	200	55	34.03029	120.65286	10	60.98394	156.81584	12	16	59.80625	53.27913	0.94500	0.85546	0.47050	1.72022	1.54820	0.15750	1.59701	1.11791	0.15750	3.47473	0.31500	0.94500	1403.80000	1000
0.31600	5.89284	805.45449	25	200	55	34.24670	121.42012	10	61.14212	157.22259	12	16	59.96400	53.45896	0.94800	0.85005	0.46753	1.72022	1.54820	0.15800	1.59104	1.11373	0.15800	3.46926	0.31600	0.94800	1403.80000	1000
0.31700	5.88262	807.34667	25	200	55	34.46380	122.18982	10	61.30080	157.63063	12	16	60.12225	53.63937	0.95100	0.84470	0.46458	1.72022	1.54820	0.15850	1.58512	1.10958	0.15850	3.46384	0.31700	0.95100	1403.80000	1000
0.31800	5.87253	809.24482	25	200	55	34.68158	122.96195	10	61.45999	158.03997	12	16	60.28100	53.82034	0.95400	0.83939	0.46167	1.72022	1.54820	0.15900	1.57926	1.10548	0.15900	3.45848	0.31800	0.95400	1403.80000	1000
0.31900	5.86258	811.14895	25	200	55	34.90004	123.73651	10	61.61967	158.45059	12	16	60.44025	54.00189	0.95700	0.83414	0.45878	1.72022	1.54820	0.15950	1.57345	1.10141	0.15950	3.45317	0.31900	0.95700	1403.80000	1000
0.32000	5.85276	813.05907	25	200	55	35.11919	124.51350	10	61.77986	158.86251	12	16	60.60000	54.18400	0.96000	0.82893	0.45591	1.72022	1.54820	0.16000	1.56769	1.09739	0.16000	3.44791	0.32000	0.96000	1403.80000	1000
0.32100	5.84307	814.97516	25	200	55	35.33903	125.29293	10	61.94055	159.27571	12	16	60.76025	54.36669	0.96300	0.82378	0.45308	1.72022	1.54820	0.16050	1.56199	1.09340	0.16050	3.44271	0.32100	0.96300	1403.80000	1000
0.32200	5.83350	816.89724	25	200	55	35.55956	126.07479	10	62.10175	159.69021	12	16	60.92100	54.54994	0.96600	0.81867	0.45027	1.72022	1.54820	0.16100	1.55635	1.08944	0.16100	3.43757	0.32200	0.96600	1403.80000	1000
0.32300	5.82406	818.82529	25	200	55	35.78077	126.85908	10	62.26344	160.10599	12	16	61.08225	54.73377	0.96900	0.81361	0.44748	1.72022	1.54820	0.16150	1.55075	1.08553	0.16150	3.43247	0.32300	0.96900	1403.80000	1000
0.32400	5.81474	820.75933	25	200	55	36.00266	127.64580	10	62.42564	160.52307	12	16	61.24400	54.91816	0.97200	0.80859	0.44472	1.72022	1.54820	0.16200	1.54521	1.08165	0.16200	3.42743	0.32400	0.97200	1403.80000	1000
0.32500	5.80555	822.69934	25	200	55	36.22524	128.43495	10	62.58834	160.94144	12	16	61.40625	55.10313	0.97500	0.80362	0.44199	1.72022	1.54820	0.16250	1.53972	1.07780	0.16250	3.42244	0.32500	0.97500	1403.80000	1000
0.32600	5.79648	824.64534	25	200	55	36.44851	129.22653	10	62.75154	161.36110	12	16	61.56900	55.28866	0.97800	0.79870	0.43928	1.72022	1.54820	0.16300	1.53428	1.07399	0.16300	3.41750	0.32600	0.97800	1403.80000	1000
0.32700	5.78753	826.59732	25	200	55	36.67246	130.02055	10	62.91524	161.78205	12	16	61.73225	55.47477	0.98100	0.79382	0.43660	1.72022	1.54820	0.16350	1.52888	1.07022	0.16350	3.41260	0.32700	0.98100	1403.80000	1000
0.32800	5.77870	828.55527	25	200	55	36.89710	130.81700	10	63.07944	162.20429	12	16	61.89600	55.66144	0.98400	0.78899	0.43394	1.72022	1.54820	0.16400	1.52354	1.06648	0.16400	3.40776	0.32800	0.98400	1403.80000	1000
0.32900	5.76998	830.51921	25	200	55	37.12243	131.61588	10	63.24415	162.62782	12	16	62.06025	55.84869	0.98700	0.78420	0.43131	1.72022	1.54820	0.16450	1.51825	1.06277	0.16450	3.40297	0.32900	0.98700	1403.80000	1000
0.33000	5.76138	832.48913	25	200	55	37.34844	132.41719	10	63.40936	163.05264	12	16	62.22500	56.03650	0.99000	0.77945	0.42870	1.72022	1.54820	0.16500	1.51300	1.05910	0.16500	3.39822	0.33000	0.99000	1403.80000	1000
0.33100	5.75289	834.46502	25	200	55	37.57514	133.22094	10	63.57507	163.47875	12	16	62.39025	56.22489	0.99300	0.77475	0.42611	1.72022	1.54820	0.16550	1.50780	1.05546	0.16550	3.39352	0.33100	0.99300	1403.80000	1000
0.33200	5.74452	836.44690	25	200	55	37.80252	134.02711	10	63.74128	163.90615	12	16	62.55600	56.41384	0.99600	0.77009	0.42355	1.72022	1.54820	0.16600	1.50265	1.05186	0.16600	3.38887	0.33200	0.99600	1403.80000	1000
0.33300	5.73625	838.43476	25	200	55	38.03059	134.83572	10	63.90799	164.33484	12	16	62.72225	56.60337	0.99900	0.76547	0.42101	1.72022	1.54820	0.16650	1.49755	1.04828	0.16650	3.38427	0.33300	0.99900	1403.80000	1000
0.33400	5.72810	840.42860	25	200	55	38.25934	135.64676	10	64.07521	164.76482	12	16	62.88900	56.79346	1.00200	0.76090	0.41849	1.72022	1.54820	0.16700	1.49249	1.04474	0.16700	3.37971	0.33400	1.00200	1403.80000	1000
0.33500	5.72006	842.42842	25	200	55	38.48878	136.46023	10	64.24293	165.19610	12	16	63.05625	56.98413	1.00500	0.75636	0.41600	1.72022	1.54820	0.16750	1.48748	1.04123	0.16750	3.37520	0.33500	1.00500	1403.80000	1000
0.33600	5.71212	844.43422	25	200	55	38.71891	137.27614	10	64.41115	165.62866	12	16	63.22400	57.17536	1.00800	0.75187	0.41353	1.72022	1.54820	0.16800	1.48251	1.03775	0.16800	3.37073	0.33600	1.00800	1403.80000	1000
0.33700	5.70429	846.44600	25	200	55	38.94972	138.09447	10	64.57987	166.06252	12	16	63.39225	57.36717	1.01100	0.74741	0.41108	1.72022	1.54820	0.16850	1.47758	1.03431	0.16850	3.36630	0.33700	1.01100	1403.80000	1000
0.33800	5.69656	848.46376	25	200	55	39.18122	138.91524	10	64.74909	166.49766	12	16	63.56100	57.55954	1.01400	0.74299	0.40865	1.72022	1.54820	0.16900	1.47270	1.03089	0.16900	3.36192	0.33800	1.01400	1403.80000	1000
0.33900	5.68894	850.48750	25	200	55	39.41341	139.73844	10	64.91882	166.93410	12	16	63.73025	57.75249	1.01700	0.73862	0.40624	1.72022	1.54820	0.16950	1.46786	1.02750	0.16950	3.35758	0.33900	1.01700	1403.80000	1000
0.34000	5.68142	852.51722	25	200	55	39.64628	140.56407	10	65.08904	167.37182	12	16	63.90000	57.94600	1.02000	0.73428	0.40385	1.72022	1.54820	0.17000	1.46307	1.02415	0.17000	3.35329	0.34000	1.02000	1403.80000	1000
0.34100	5.67400	854.55292	25	200	55	39.87983	141.39214	10	65.25977	167.81084	12	16	64.07025	58.14009	1.02300	0.72998	0.40149	1.72022	1.54820	0.17050	1.45831	1.02082	0.17050	3.34903	0.34100	1.02300	1403.80000	1000
0.34200	5.66668	856.59460	25	200	55	40.11408	142.22263	10	65.43100	168.25115	12	16	64.24100	58.33474	1.02600	0.72572	0.39914	1.72022	1.54820	0.17100	1.45360	1.01752	0.17100	3.34482	0.34200	1.02600	1403.80000	1000
0.34300	5.65946	858.64226	25	200	55	40.34900	143.05556	10	65.60273	168.69275	12	16	64.41225	58.52997	1.02900	0.72149	0.39682	1.72022	1.54820	0.17150	1.44893	1.01425	0.17150	3.34065	0.34300	1.02900	1403.80000	1000
0.34400	5.65234	860.69590	25	200	55	40.58462	143.89092	10	65.77497	169.13564	12	16	64.58400	58.72576	1.03200	0.71730	0.39452	1.72022	1.54820	0.17200	1.44430	1.01101	0.17200	3.33652	0.34400	1.03200	1403.80000	1000
0.34500	5.64531	862.75552	25	200	55	40.82092	144.72871	10	65.94771	169.57981	12	16	64.75625	58.92213	1.03500	0.71315	0.39223	1.72022	1.54820	0.17250	1.43971	1.00780	0.17250	3.33243	0.34500	1.03500	1403.80000	1000
0.34600	5.63838	864.82113	25	200	55	41.05790	145.56893	10	66.12094	170.02528	12	16	64.92900	59.11906	1.03800	0.70903	0.38997	1.72022	1.54820	0.17300	1.43516	1.00461	0.17300	3.32838	0.34600	1.03800	1403.80000	1000
0.34700	5.63155	866.89271	25	200	55	41.29558	146.41159	10	66.29468	170.47205	12	16	65.10225	59.31657	1.04100	0.70495	0.38772	1.72022	1.54820	0.17350	1.43065	1.00146	0.17350	3.32437	0.34700	1.04100	1403.80000	1000
0.34800	5.62481	868.97027	25	200	55	41.53393	147.25667	10	66.46893	170.92010	12	16	65.27600	59.51464	1.04400	0.70091	0.38550	1.72022	1.54820	0.17400	1.42618	0.99833	0.17400	3.32040	0.34800	1.04400	1403.80000	1000
0.34900	5.61816	871.05381	25	200	55	41.77298	148.10419	10	66.64367	171.36944	12	16	65.45025	59.71329	1.04700	0.69690	0.38329	1.72022	1.54820	0.17450	1.42175	0.99522	0.17450	3.31647	0.34900	1.04700	1403.80000	1000
0.35000	5.61160	873.14334	25	200	55	42.01271	148.95414	10	66.81892	171.82007	12	16	65.62500	59.91250	1.05000	0.69292	0.38111	1.72022	1.54820	0.17500	1.41735	0.99215	0.17500	3.31257	0.35000	1.05000	1403.80000	1000
0.35100	5.60513	875.23884	25	200	55	42.25312	149.80653	10	66.99466	172.27199	12	16	65.80025	60.11229	1.05300	0.68898	0.37894	1.72022	1.54820	0.17550	1.41299	0.98910	0.17550	3.30871	0.35100	1.05300	1403.80000	1000
0.35200	5.59875	877.34033	25	200	55	42.49422	150.66134	10	67.17091	172.72521	12	16	65.97600	60.31264	1.05600	0.68507	0.37679	1.72022	1.54820	0.17600	1.40867	0.98607	0.17600	3.30489	0.35200	1.05600	1403.80000	1000
0.35300	5.59246	879.44779	25	200	55	42.73601	151.51859	10	67.34767	173.17971	12	16	66.15225	60.51357	1.05900	0.68119	0.37466	1.72022	1.54820	0.17650	1.40439	0.98307	0.17650	3.30111	0.35300	1.05900	1403.80000	1000
0.35400	5.58625	881.56124	25	200	55	42.97848	152.37826	10	67.52492	173.63551	12	16	66.32900	60.71506	1.06200	0.67735	0.37254	1.72022	1.54820	0.17700	1.40014	0.98010	0.17700	3.29736	0.35400	1.06200	1403.80000	1000
0.35500	5.58013	883.68066	25	200	55	43.22164	153.24037	10	67.70267	174.09259	12	16	66.50625	60.91713	1.06500	0.67354	0.37045	1.72022	1.54820	0.17750	1.39593	0.97715	0.17750	3.29365	0.35500	1.06500	1403.80000	1000
0.35600	5.57410	885.80607	25	200	55	43.46549	154.10492	10	67.88093	174.55097	12	16	66.68400	61.11976	1.06800	0.66976	0.36837	1.72022	1.54820	0.17800	1.39175	0.97423	0.17800	3.28997	0.35600	1.06800	1403.80000	1000
0.35700	5.56815	887.93745	25	200	55	43.71002	154.97189	10	68.05969	175.01064	12	16	66.86225	61.32297	1.07100	0.66601	0.36631	1.72022	1.54820	0.17850	1.38761	0.97133	0.17850	3.28633	0.35700	1.07100	1403.80000	1000
0.35800	5.56228	890.07482	25	200	55	43.95524	155.84130	10	68.23895	175.47159	12	16	67.04100	61.52674	1.07400	0.66230	0.36426	1.72022	1.54820	0.17900	1.38350	0.96845	0.17900	3.28272	0.35800	1.07400	1403.80000	1000
0.35900	5.55650	892.21817	25	200	55	44.20114	156.71313	10	68.41872	175.93384	12	16	67.22025	61.73109	1.07700	0.65861	0.36224	1.72022	1.54820	0.17950	1.37943	0.96560	0.17950	3.27915	0.35900	1.07700	1403.80000	1000
0.36000	5.55080	894.36749	25	200	55	44.44773	157.58740	10	68.59898	176.39738	12	16	67.40000	61.93600	1.08000	0.65496	0.36023	1.72022	1.54820	0.18000	1.37539	0.96277	0.18000	3.27561	0.36000	1.08000	1403.80000	1000
0.36100	5.54518	896.52280	25	200	55	44.69500	158.46411	10	68.77975	176.86221	12	16	67.58025	62.14149	1.08300	0.65134	0.35823	1.72022	1.54820	0.18050	1.37139	0.95997	0.18050	3.27211	0.36100	1.08300	1403.80000	1000
0.36200	5.53964	898.68409	25	200	55	44.94296	159.34324	10	68.96102	177.32833	12	16	67.76100	62.34754	1.08600	0.64774	0.35626	1.72022	1.54820	0.18100	1.36742	0.95719	0.18100	3.26864	0.36200	1.08600	1403.80000	1000
0.36300	5.53417	900.85136	25	200	55	45.19161	160.22480	10	69.14279	177.79574	12	16	67.94225	62.55417	1.08900	0.64418	0.35430	1.72022	1.54820	0.18150	1.36348	0.95443	0.18150	3.26520	0.36300	1.08900	1403.80000	1000
0.36400	5.52879	903.02460	25	200	55	45.44094	161.10880	10	69.32506	178.26444	12	16	68.12400	62.76136	1.09200	0.64064	0.35235	1.72022	1.54820	0.18200	1.35957	0.95170	0.18200	3.26179	0.36400	1.09200	1403.80000	1000
0.36500	5.52348	905.20383	25	200	55	45.69096	161.99523	10	69.50783	178.73443	12	16	68.30625	62.96913	1.09500	0.63714	0.35043	1.72022	1.54820	0.18250	1.35570	0.94899	0.18250	3.25842	0.36500	1.09500	1403.80000	1000
0.36600	5.51825	907.38904	25	200	55	45.94167	162.88409	10	69.69111	179.20571	12	16	68.48900	63.17746	1.09800	0.63366	0.34851	1.72022	1.54820	0.18300	1.35185	0.94630	0.18300	3.25507	0.36600	1.09800	1403.80000	1000
0.36700	5.51309	909.58023	25	200	55	46.19306	163.77538	10	69.87489	179.67829	12	16	68.67225	63.38637	1.10100	0.63021	0.34662	1.72022	1.54820	0.18350	1.34804	0.94363	0.18350	3.25176	0.36700	1.10100	1403.80000	1000
0.36800	5.50801	911.77740	25	200	55	46.44513	164.66911	10	70.05917	180.15215	12	16	68.85600	63.59584	1.10400	0.62679	0.34474	1.72022	1.54820	0.18400	1.34426	0.94098	0.18400	3.24848	0.36800	1.10400	1403.80000	1000
0.36900	5.50300	913.98055	25	200	55	46.69790	165.56527	10	70.24395	180.62730	12	16	69.04025	63.80589	1.10700	0.62340	0.34287	1.72022	1.54820	0.18450	1.34051	0.93836	0.18450	3.24523	0.36900	1.10700	1403.80000	1000
0.37000	5.49806	916.18968	25	200	55	46.95134	166.46385	10	70.42924	181.10375	12	16	69.22500	64.01650	1.11000	0.62003	0.34102	1.72022	1.54820	0.18500	1.33679	0.93575	0.18500	3.24201	0.37000	1.11000	1403.80000	1000
0.37100	5.49320	918.40479	25	200	55	47.20548	167.36488	10	70.61502	181.58148	12	16	69.41025	64.22769	1.11300	0.61670	0.33918	1.72022	1.54820	0.18550	1.33310	0.93317	0.18550	3.23882	0.37100	1.11300	1403.80000	1000
0.37200	5.48841	920.62589	25	200	55	47.46030	168.26833	10	70.80131	182.06051	12	16	69.59600	64.43944	1.11600	0.61338	0.33736	1.72022	1.54820	0.18600	1.32944	0.93061	0.18600	3.23566	0.37200	1.11600	1403.80000	1000
0.37300	5.48369	922.85296	25	200	55	47.71580	169.17421	10	70.98810	182.54083	12	16	69.78225	64.65177	1.11900	0.61010	0.33556	1.72022	1.54820	0.18650	1.32581	0.92807	0.18650	3.23253	0.37300	1.11900	1403.80000	1000
0.37400	5.47904	925.08601	25	200	55	47.97200	170.08253	10	71.17539	183.02243	12	16	69.96900	64.86466	1.12200	0.60684	0.33376	1.72022	1.54820	0.18700	1.32221	0.92555	0.18700	3.22943	0.37400	1.12200	1403.80000	1000
0.37500	5.47445	927.32504	25	200	55	48.22887	170.99328	10	71.36318	183.50533	12	16	70.15625	65.07813	1.12500	0.60361	0.33199	1.72022	1.54820	0.18750	1.31864	0.92305	0.18750	3.22636	0.37500	1.12500	1403.80000	1000
0.37600	5.46994	929.57005	25	200	55	48.48644	171.90646	10	71.55148	183.98952	12	16	70.34400	65.29216	1.12800	0.60040	0.33022	1.72022	1.54820	0.18800	1.31509	0.92057	0.18800	3.22331	0.37600	1.12800	1403.80000	1000
0.37700	5.46549	931.82105	25	200	55	48.74469	172.82207	10	71.74028	184.47500	12	16	70.53225	65.50677	1.13100	0.59722	0.32847	1.72022	1.54820	0.18850	1.31158	0.91811	0.18850	3.22030	0.37700	1.13100	1403.80000	1000
0.37800	5.46111	934.07802	25	200	55	49.00362	173.74011	10	71.92958	184.96177	12	16	70.72100	65.72194	1.13400	0.59407	0.32674	1.72022	1.54820	0.18900	1.30809	0.91566	0.18900	3.21731	0.37800	1.13400	1403.80000	1000
0.37900	5.45680	936.34098	25	200	55	49.26324	174.66059	10	72.11938	185.44983	12	16	70.91025	65.93769	1.13700	0.59094	0.32501	1.72022	1.54820	0.18950	1.30463	0.91324	0.18950	3.21435	0.37900	1.13700	1403.80000	1000
0.38000	5.45255	938.60991	25	200	55	49.52355	175.58350	10	72.30968	185.93918	12	16	71.10000	66.15400	1.14000	0.58783	0.32331	1.72022	1.54820	0.19000	1.30120	0.91084	0.19000	3.21142	0.38000	1.14000	1403.80000	1000
0.38100	5.44837	940.88482	25	200	55	49.78454	176.50884	10	72.50049	186.42982	12	16	71.29025	66.37089	1.14300	0.58475	0.32161	1.72022	1.54820	0.19050	1.29779	0.90845	0.19050	3.20851	0.38100	1.14300	1403.80000	1000
0.38200	5.44425	943.16572	25	200	55	50.04622	177.43661	10	72.69179	186.92176	12	16	71.48100	66.58834	1.14600	0.58169	0.31993	1.72022	1.54820	0.19100	1.29441	0.90609	0.19100	3.20563	0.38200	1.14600	1403.80000	1000
0.38300	5.44020	945.45259	25	200	55	50.30859	178.36681	10	72.88360	187.41498	12	16	71.67225	66.80637	1.14900	0.57866	0.31826	1.72022	1.54820	0.19150	1.29106	0.90374	0.19150	3.20278	0.38300	1.14900	1403.80000	1000
0.38400	5.43621	947.74545	25	200	55	50.57164	179.29945	10	73.07591	187.90949	12	16	71.86400	67.02496	1.15200	0.57565	0.31661	1.72022	1.54820	0.19200	1.28773	0.90141	0.19200	3.19995	0.38400	1.15200	1403.80000	1000
0.38500	5.43228	950.04429	25	200	55	50.83538	180.23451	10	73.26873	188.40530	12	16	72.05625	67.24413	1.15500	0.57266	0.31496	1.72022	1.54820	0.19250	1.28443	0.89910	0.19250	3.19715	0.38500	1.15500	1403.80000	1000
0.38600	5.42841	952.34910	25	200	55	51.09980	181.17201	10	73.46204	188.90239	12	16	72.24900	67.46386	1.15800	0.56970	0.31333	1.72022	1.54820	0.19300	1.28116	0.89681	0.19300	3.19438	0.38600	1.15800	1403.80000	1000
0.38700	5.42460	954.65990	25	200	55	51.36491	182.11194	10	73.65586	189.40078	12	16	72.44225	67.68417	1.16100	0.56676	0.31172	1.72022	1.54820	0.19350	1.27791	0.89454	0.19350	3.19163	0.38700	1.16100	1403.80000	1000
0.38800	5.42085	956.97668	25	200	55	51.63070	183.05431	10	73.85018	189.90045	12	16	72.63600	67.90504	1.16400	0.56384	0.31011	1.72022	1.54820	0.19400	1.27468	0.89228	0.19400	3.18890	0.38800	1.16400	1403.80000	1000
0.38900	5.41717	959.29943	25	200	55	51.89718	183.99910	10	74.04500	190.40142	12	16	72.83025	68.12649	1.16700	0.56094	0.30852	1.72022	1.54820	0.19450	1.27148	0.89004	0.19450	3.18620	0.38900	1.16700	1403.80000	1000
0.39000	5.41354	961.62817	25	200	55	52.16435	184.94633	10	74.24032	190.90368	12	16	73.02500	68.34850	1.17000	0.55807	0.30694	1.72022	1.54820	0.19500	1.26831	0.88782	0.19500	3.18353	0.39000	1.17000	1403.80000	1000
0.39100	5.40997	963.96289	25	200	55	52.43220	185.89599	10	74.43614	191.40722	12	16	73.22025	68.57109	1.17300	0.55522	0.30537	1.72022	1.54820	0.19550	1.26516	0.88561	0.19550	3.18088	0.39100	1.17300	1403.80000	1000
0.39200	5.40646	966.30359	25	200	55	52.70074	186.84808	10	74.63247	191.91206	12	16	73.41600	68.79424	1.17600	0.55239	0.30382	1.72022	1.54820	0.19600	1.26203	0.88342	0.19600	3.17825	0.39200	1.17600	1403.80000	1000
0.39300	5.40300	968.65027	25	200	55	52.96996	187.80260	10	74.82930	192.41819	12	16	73.61225	69.01797	1.17900	0.54958	0.30227	1.72022	1.54820	0.19650	1.25893	0.88125	0.19650	3.17565	0.39300	1.17900	1403.80000	1000
0.39400	5.39960	971.00293	25	200	55	53.23987	188.75955	10	75.02663	192.92561	12	16	73.80900	69.24226	1.18200	0.54680	0.30074	1.72022	1.54820	0.19700	1.25585	0.87909	0.19700	3.17307	0.39400	1.18200	1403.80000	1000
0.39500	5.39626	973.36157	25	200	55	53.51047	189.71894	10	75.22446	193.43432	12	16	74.00625	69.46713	1.18500	0.54403	0.29922	1.72022	1.54820	0.19750	1.25279	0.87695	0.19750	3.17051	0.39500	1.18500	1403.80000	1000
0.39600	5.39298	975.72619	25	200	55	53.78175	190.68076	10	75.42279	193.94432	12	16	74.20400	69.69256	1.18800	0.54129	0.29771	1.72022	1.54820	0.19800	1.24976	0.87483	0.19800	3.16798	0.39600	1.18800	1403.80000	1000
0.39700	5.38974	978.09679	25	200	55	54.05372	191.64501	10	75.62163	194.45562	12	16	74.40225	69.91857	1.19100	0.53856	0.29621	1.72022	1.54820	0.19850	1.24675	0.87272	0.19850	3.16547	0.39700	1.19100	1403.80000	1000
0.39800	5.38657	980.47337	25	200	55	54.32637	192.61169	10	75.82097	194.96820	12	16	74.60100	70.14514	1.19400	0.53586	0.29472	1.72022	1.54820	0.19900	1.24376	0.87063	0.19900	3.16298	0.39800	1.19400	1403.80000	1000
0.39900	5.38344	982.85593	25	200	55	54.59971	193.58080	10	76.02081	195.48207	12	16	74.80025	70.37229	1.19700	0.53318	0.29325	1.72022	1.54820	0.19950	1.24080	0.86856	0.19950	3.16052	0.39900	1.19700	1403.80000	1000
0.40000	5.38038	985.24447	25	200	55	54.87374	194.55235	10	76.22115	195.99723	12	16	75.00000	70.60000	1.20000	0.53052	0.29178	1.72022	1.54820	0.20000	1.23785	0.86650	0.20000	3.15807	0.40000	1.20000	1403.80000	1000
0.40100	5.37736	987.63899	25	200	55	55.14845	195.52633	10	76.42199	196.51369	12	16	75.20025	70.82829	1.20300	0.52787	0.29033	1.72022	1.54820	0.20050	1.23493	0.86445	0.20050	3.15565	0.40100	1.20300	1403.80000	1000
0.40200	5.37439	990.03950	25	200	55	55.42385	196.50274	10	76.62334	197.03143	12	16	75.40100	71.05714	1.20600	0.52525	0.28889	1.72022	1.54820	0.20100	1.23203	0.86242	0.20100	3.15326	0.40200	1.20600	1403.80000	1000
0.40300	5.37148	992.44598	25	200	55	55.69993	197.48158	10	76.82518	197.55047	12	16	75.60225	71.28657	1.20900	0.52265	0.28746	1.72022	1.54820	0.20150	1.22916	0.86041	0.20150	3.15088	0.40300	1.20900	1403.80000	1000
0.40400	5.36862	994.85844	25	200	55	55.97670	198.46285	10	77.02753	198.07080	12	16	75.80400	71.51656	1.21200	0.52006	0.28603	1.72022	1.54820	0.20200	1.22630	0.85841	0.20200	3.14852	0.40400	1.21200	1403.80000	1000
0.40500	5.36581	997.27689	25	200	55	56.25416	199.44656	10	77.23038	198.59241	12	16	76.00625	71.74713	1.21500	0.51750	0.28462	1.72022	1.54820	0.20250	1.22347	0.85643	0.20250	3.14619	0.40500	1.21500	1403.80000	1000
0.40600	5.36305	999.70131	25	200	55	56.53230	200.43270	10	77.43374	199.11532	12	16	76.20900	71.97826	1.21800	0.51495	0.28322	1.72022	1.54820	0.20300	1.22065	0.85446	0.20300	3.14387	0.40600	1.21800	1403.80000	1000
0.40700	5.36034	1002.13171	25	200	55	56.81113	201.42126	10	77.63759	199.63952	12	16	76.41225	72.20997	1.22100	0.51242	0.28183	1.72022	1.54820	0.20350	1.21786	0.85250	0.20350	3.14158	0.40700	1.22100	1403.80000	1000
0.40800	5.35768	1004.56810	25	200	55	57.09064	202.41227	10	77.84195	200.16501	12	16	76.61600	72.44224	1.22400	0.50992	0.28045	1.72022	1.54820	0.20400	1.21509	0.85056	0.20400	3.13931	0.40800	1.22400	1403.80000	1000
0.40900	5.35506	1007.01046	25	200	55	57.37084	203.40570	10	78.04681	200.69179	12	16	76.82025	72.67509	1.22700	0.50743	0.27908	1.72022	1.54820	0.20450	1.21233	0.84863	0.20450	3.13706	0.40900	1.22700	1403.80000	1000
0.41000	5.35250	1009.45881	25	200	55	57.65172	204.40156	10	78.25217	201.21986	12	16	77.02500	72.90850	1.23000	0.50495	0.27772	1.72022	1.54820	0.20500	1.20960	0.84672	0.20500	3.13482	0.41000	1.23000	1403.80000	1000
0.41100	5.34998	1011.91313	25	200	55	57.93329	205.39986	10	78.45803	201.74922	12	16	77.23025	73.14249	1.23300	0.50250	0.27637	1.72022	1.54820	0.20550	1.20689	0.84482	0.20550	3.13261	0.41100	1.23300	1403.80000	1000
