d_m	L_m	m_m	m_ogive	m_payload	m_equipement	m_cruise_res	m_cruise_prop	m_engine_housing	m_acc_res	m_acc_prop	m_nozzle	m_Tails	m_AirIntakes	m_Wings	L_ogive	L_payload	L_equipement	L_cruise_res	L_cruise_prop	L_engine_housing	L_acc_res	L_acc_prop	L_nozzle	L_AirIntakes	L_Tails	L_Wings	Impulsion spécifique	Masse volumique
0.30500	5.94734	778.82787	25	200	55	30.88571	109.50387	10	58.98758	151.68234	12	16	58.25625	51.51213	0.91500	0.91247	0.50186	1.66532	1.49879	0.15250	1.64769	1.15338	0.15250	3.46551	0.30500	0.91500	1450.08000	800
0.30600	5.93553	780.61349	25	200	55	31.08857	110.22310	10	59.13784	152.06873	12	16	58.40900	51.68626	0.91800	0.90652	0.49858	1.66532	1.49879	0.15300	1.64111	1.14877	0.15300	3.45942	0.30600	0.91800	1450.08000	800
0.30700	5.92387	782.40496	25	200	55	31.29209	110.94469	10	59.28859	152.45637	12	16	58.56225	51.86097	0.92100	0.90062	0.49534	1.66532	1.49879	0.15350	1.63459	1.14421	0.15350	3.45341	0.30700	0.92100	1450.08000	800
0.30800	5.91237	784.20228	25	200	55	31.49628	111.66864	10	59.43983	152.84529	12	16	58.71600	52.03624	0.92400	0.89478	0.49213	1.66532	1.49879	0.15400	1.62813	1.13969	0.15400	3.44745	0.30800	0.92400	1450.08000	800
0.30900	5.90101	786.00544	25	200	55	31.70113	112.39493	10	59.59157	153.23547	12	16	58.87025	52.21209	0.92700	0.88900	0.48895	1.66532	1.49879	0.15450	1.62174	1.13522	0.15450	3.44156	0.30900	0.92700	1450.08000	800
0.31000	5.88981	787.81445	25	200	55	31.90665	113.12359	10	59.74380	153.62692	12	16	59.02500	52.38850	0.93000	0.88327	0.48580	1.66532	1.49879	0.15500	1.61541	1.13079	0.15500	3.43573	0.31000	0.93000	1450.08000	800
0.31100	5.87875	789.62931	25	200	55	32.11283	113.85459	10	59.89652	154.01963	12	16	59.18025	52.56549	0.93300	0.87760	0.48268	1.66532	1.49879	0.15550	1.60914	1.12640	0.15550	3.42996	0.31100	0.93300	1450.08000	800
0.31200	5.86783	791.45002	25	200	55	32.31968	114.58795	10	60.04974	154.41361	12	16	59.33600	52.74304	0.93600	0.87199	0.47959	1.66532	1.49879	0.15600	1.60294	1.12205	0.15600	3.42425	0.31200	0.93600	1450.08000	800
0.31300	5.85706	793.27657	25	200	55	32.52719	115.32367	10	60.20344	154.80885	12	16	59.49225	52.92117	0.93900	0.86642	0.47653	1.66532	1.49879	0.15650	1.59679	1.11775	0.15650	3.41860	0.31300	0.93900	1450.08000	800
0.31400	5.84643	795.10897	25	200	55	32.73536	116.06174	10	60.35764	155.20536	12	16	59.64900	53.09986	0.94200	0.86091	0.47350	1.66532	1.49879	0.15700	1.59070	1.11349	0.15700	3.41301	0.31400	0.94200	1450.08000	800
0.31500	5.83594	796.94721	25	200	55	32.94420	116.80216	10	60.51233	155.60314	12	16	59.80625	53.27913	0.94500	0.85546	0.47050	1.66532	1.49879	0.15750	1.58466	1.10926	0.15750	3.40748	0.31500	0.94500	1450.08000	800
0.31600	5.82558	798.79130	25	200	55	33.15370	117.54494	10	60.66752	156.00219	12	16	59.96400	53.45896	0.94800	0.85005	0.46753	1.66532	1.49879	0.15800	1.57869	1.10508	0.15800	3.40201	0.31600	0.94800	1450.08000	800
0.31700	5.81537	800.64124	25	200	55	33.36387	118.29007	10	60.82319	156.40250	12	16	60.12225	53.63937	0.95100	0.84470	0.46458	1.66532	1.49879	0.15850	1.57277	1.10094	0.15850	3.39659	0.31700	0.95100	1450.08000	800
0.31800	5.80528	802.49703	25	200	55	33.57470	119.03756	10	60.97936	156.80407	12	16	60.28100	53.82034	0.95400	0.83939	0.46167	1.66532	1.49879	0.15900	1.56691	1.09683	0.15900	3.39122	0.31800	0.95400	1450.08000	800
0.31900	5.79533	804.35866	25	200	55	33.78619	119.78740	10	61.13602	157.20691	12	16	60.44025	54.00189	0.95700	0.83414	0.45878	1.66532	1.49879	0.15950	1.56110	1.09277	0.15950	3.38592	0.31900	0.95700	1450.08000	800
0.32000	5.78551	806.22614	25	200	55	33.99835	120.53960	10	61.29317	157.61102	12	16	60.60000	54.18400	0.96000	0.82893	0.45591	1.66532	1.49879	0.16000	1.55534	1.08874	0.16000	3.38066	0.32000	0.96000	1450.08000	800
0.32100	5.77581	808.09947	25	200	55	34.21117	121.29415	10	61.45082	158.01640	12	16	60.76025	54.36669	0.96300	0.82378	0.45308	1.66532	1.49879	0.16050	1.54964	1.08475	0.16050	3.37546	0.32100	0.96300	1450.08000	800
0.32200	5.76625	809.97864	25	200	55	34.42465	122.05105	10	61.60896	158.42304	12	16	60.92100	54.54994	0.96600	0.81867	0.45027	1.66532	1.49879	0.16100	1.54400	1.08080	0.16100	3.37031	0.32200	0.96600	1450.08000	800
0.32300	5.75681	811.86366	25	200	55	34.63880	122.81031	10	61.76759	158.83094	12	16	61.08225	54.73377	0.96900	0.81361	0.44748	1.66532	1.49879	0.16150	1.53840	1.07688	0.16150	3.36522	0.32300	0.96900	1450.08000	800
0.32400	5.74749	813.75453	25	200	55	34.85362	123.57192	10	61.92671	159.24012	12	16	61.24400	54.91816	0.97200	0.80859	0.44472	1.66532	1.49879	0.16200	1.53286	1.07300	0.16200	3.36018	0.32400	0.97200	1450.08000	800
0.32500	5.73830	815.65124	25	200	55	35.06910	124.33589	10	62.08633	159.65055	12	16	61.40625	55.10313	0.97500	0.80362	0.44199	1.66532	1.49879	0.16250	1.52737	1.06916	0.16250	3.35519	0.32500	0.97500	1450.08000	800
0.32600	5.72923	817.55380	25	200	55	35.28524	125.10221	10	62.24643	160.06226	12	16	61.56900	55.28866	0.97800	0.79870	0.43928	1.66532	1.49879	0.16300	1.52193	1.06535	0.16300	3.35024	0.32600	0.97800	1450.08000	800
0.32700	5.72028	819.46221	25	200	55	35.50204	125.87088	10	62.40703	160.47523	12	16	61.73225	55.47477	0.98100	0.79382	0.43660	1.66532	1.49879	0.16350	1.51653	1.06157	0.16350	3.34535	0.32700	0.98100	1450.08000	800
0.32800	5.71144	821.37646	25	200	55	35.71951	126.64191	10	62.56813	160.88947	12	16	61.89600	55.66144	0.98400	0.78899	0.43394	1.66532	1.49879	0.16400	1.51119	1.05783	0.16400	3.34051	0.32800	0.98400	1450.08000	800
0.32900	5.70273	823.29656	25	200	55	35.93765	127.41530	10	62.72971	161.30497	12	16	62.06025	55.84869	0.98700	0.78420	0.43131	1.66532	1.49879	0.16450	1.50590	1.05413	0.16450	3.33572	0.32900	0.98700	1450.08000	800
0.33000	5.69413	825.22251	25	200	55	36.15645	128.19104	10	62.89179	161.72174	12	16	62.22500	56.03650	0.99000	0.77945	0.42870	1.66532	1.49879	0.16500	1.50065	1.05046	0.16500	3.33097	0.33000	0.99000	1450.08000	800
0.33100	5.68564	827.15431	25	200	55	36.37591	128.96913	10	63.05436	162.13978	12	16	62.39025	56.22489	0.99300	0.77475	0.42611	1.66532	1.49879	0.16550	1.49545	1.04682	0.16550	3.32627	0.33100	0.99300	1450.08000	800
0.33200	5.67726	829.09195	25	200	55	36.59603	129.74957	10	63.21742	162.55908	12	16	62.55600	56.41384	0.99600	0.77009	0.42355	1.66532	1.49879	0.16600	1.49030	1.04321	0.16600	3.32162	0.33200	0.99600	1450.08000	800
0.33300	5.66900	831.03544	25	200	55	36.81682	130.53238	10	63.38097	162.97965	12	16	62.72225	56.60337	0.99900	0.76547	0.42101	1.66532	1.49879	0.16650	1.48520	1.03964	0.16650	3.31702	0.33300	0.99900	1450.08000	800
0.33400	5.66085	832.98477	25	200	55	37.03828	131.31753	10	63.54502	163.40148	12	16	62.88900	56.79346	1.00200	0.76090	0.41849	1.66532	1.49879	0.16700	1.48014	1.03610	0.16700	3.31246	0.33400	1.00200	1450.08000	800
0.33500	5.65280	834.93995	25	200	55	37.26040	132.10504	10	63.70956	163.82458	12	16	63.05625	56.98413	1.00500	0.75636	0.41600	1.66532	1.49879	0.16750	1.47513	1.03259	0.16750	3.30794	0.33500	1.00500	1450.08000	800
0.33600	5.64487	836.90098	25	200	55	37.48318	132.89490	10	63.87459	164.24895	12	16	63.22400	57.17536	1.00800	0.75187	0.41353	1.66532	1.49879	0.16800	1.47016	1.02911	0.16800	3.30348	0.33600	1.00800	1450.08000	800
0.33700	5.63704	838.86786	25	200	55	37.70662	133.68712	10	64.04012	164.67458	12	16	63.39225	57.36717	1.01100	0.74741	0.41108	1.66532	1.49879	0.16850	1.46523	1.02566	0.16850	3.29905	0.33700	1.01100	1450.08000	800
0.33800	5.62931	840.84058	25	200	55	37.93073	134.48170	10	64.20613	165.10148	12	16	63.56100	57.55954	1.01400	0.74299	0.40865	1.66532	1.49879	0.16900	1.46035	1.02225	0.16900	3.29467	0.33800	1.01400	1450.08000	800
0.33900	5.62169	842.81915	25	200	55	38.15551	135.27862	10	64.37264	165.52965	12	16	63.73025	57.75249	1.01700	0.73862	0.40624	1.66532	1.49879	0.16950	1.45551	1.01886	0.16950	3.29033	0.33900	1.01700	1450.08000	800
0.34000	5.61417	844.80357	25	200	55	38.38095	136.07790	10	64.53964	165.95908	12	16	63.90000	57.94600	1.02000	0.73428	0.40385	1.66532	1.49879	0.17000	1.45072	1.01550	0.17000	3.28604	0.34000	1.02000	1450.08000	800
0.34100	5.60675	846.79384	25	200	55	38.60705	136.87954	10	64.70714	166.38978	12	16	64.07025	58.14009	1.02300	0.72998	0.40149	1.66532	1.49879	0.17050	1.44596	1.01217	0.17050	3.28178	0.34100	1.02300	1450.08000	800
0.34200	5.59943	848.78995	25	200	55	38.83382	137.68353	10	64.87512	166.82174	12	16	64.24100	58.33474	1.02600	0.72572	0.39914	1.66532	1.49879	0.17100	1.44125	1.00888	0.17100	3.27757	0.34200	1.02600	1450.08000	800
0.34300	5.59221	850.79191	25	200	55	39.06125	138.48987	10	65.04360	167.25497	12	16	64.41225	58.52997	1.02900	0.72149	0.39682	1.66532	1.49879	0.17150	1.43658	1.00561	0.17150	3.27340	0.34300	1.02900	1450.08000	800
0.34400	5.58509	852.79971	25	200	55	39.28934	139.29857	10	65.21257	167.68947	12	16	64.58400	58.72576	1.03200	0.71730	0.39452	1.66532	1.49879	0.17200	1.43195	1.00237	0.17200	3.26927	0.34400	1.03200	1450.08000	800
0.34500	5.57806	854.81336	25	200	55	39.51810	140.10962	10	65.38203	168.12523	12	16	64.75625	58.92213	1.03500	0.71315	0.39223	1.66532	1.49879	0.17250	1.42736	0.99915	0.17250	3.26518	0.34500	1.03500	1450.08000	800
0.34600	5.57113	856.83286	25	200	55	39.74752	140.92303	10	65.55199	168.56226	12	16	64.92900	59.11906	1.03800	0.70903	0.38997	1.66532	1.49879	0.17300	1.42281	0.99597	0.17300	3.26113	0.34600	1.03800	1450.08000	800
0.34700	5.56430	858.85821	25	200	55	39.97761	141.73879	10	65.72244	169.00056	12	16	65.10225	59.31657	1.04100	0.70495	0.38772	1.66532	1.49879	0.17350	1.41830	0.99281	0.17350	3.25712	0.34700	1.04100	1450.08000	800
0.34800	5.55756	860.88940	25	200	55	40.20836	142.55691	10	65.89338	169.44012	12	16	65.27600	59.51464	1.04400	0.70091	0.38550	1.66532	1.49879	0.17400	1.41383	0.98968	0.17400	3.25315	0.34800	1.04400	1450.08000	800
0.34900	5.55090	862.92644	25	200	55	40.43977	143.37738	10	66.06481	169.88094	12	16	65.45025	59.71329	1.04700	0.69690	0.38329	1.66532	1.49879	0.17450	1.40940	0.98658	0.17450	3.24922	0.34900	1.04700	1450.08000	800
0.35000	5.54435	864.96933	25	200	55	40.67185	144.20020	10	66.23674	170.32304	12	16	65.62500	59.91250	1.05000	0.69292	0.38111	1.66532	1.49879	0.17500	1.40500	0.98350	0.17500	3.24532	0.35000	1.05000	1450.08000	800
0.35100	5.53788	867.01806	25	200	55	40.90459	145.02538	10	66.40915	170.76640	12	16	65.80025	60.11229	1.05300	0.68898	0.37894	1.66532	1.49879	0.17550	1.40064	0.98045	0.17550	3.24146	0.35100	1.05300	1450.08000	800
0.35200	5.53150	869.07264	25	200	55	41.13800	145.85291	10	66.58206	171.21102	12	16	65.97600	60.31264	1.05600	0.68507	0.37679	1.66532	1.49879	0.17600	1.39632	0.97743	0.17600	3.23764	0.35200	1.05600	1450.08000	800
0.35300	5.52521	871.13307	25	200	55	41.37207	146.68280	10	66.75547	171.65692	12	16	66.15225	60.51357	1.05900	0.68119	0.37466	1.66532	1.49879	0.17650	1.39204	0.97443	0.17650	3.23386	0.35300	1.05900	1450.08000	800
0.35400	5.51900	873.19934	25	200	55	41.60681	147.51504	10	66.92936	172.10407	12	16	66.32900	60.71506	1.06200	0.67735	0.37254	1.66532	1.49879	0.17700	1.38779	0.97145	0.17700	3.23011	0.35400	1.06200	1450.08000	800
0.35500	5.51288	875.27146	25	200	55	41.84220	148.34963	10	67.10375	172.55250	12	16	66.50625	60.91713	1.06500	0.67354	0.37045	1.66532	1.49879	0.17750	1.38358	0.96851	0.17750	3.22640	0.35500	1.06500	1450.08000	800
0.35600	5.50685	877.34943	25	200	55	42.07827	149.18658	10	67.27863	173.00219	12	16	66.68400	61.11976	1.06800	0.66976	0.36837	1.66532	1.49879	0.17800	1.37940	0.96558	0.17800	3.22272	0.35600	1.06800	1450.08000	800
0.35700	5.50090	879.43325	25	200	55	42.31499	150.02589	10	67.45400	173.45315	12	16	66.86225	61.32297	1.07100	0.66601	0.36631	1.66532	1.49879	0.17850	1.37526	0.96268	0.17850	3.21908	0.35700	1.07100	1450.08000	800
0.35800	5.49503	881.52291	25	200	55	42.55238	150.86755	10	67.62987	173.90537	12	16	67.04100	61.52674	1.07400	0.66230	0.36426	1.66532	1.49879	0.17900	1.37115	0.95981	0.17900	3.21547	0.35800	1.07400	1450.08000	800
0.35900	5.48925	883.61842	25	200	55	42.79044	151.71156	10	67.80622	174.35886	12	16	67.22025	61.73109	1.07700	0.65861	0.36224	1.66532	1.49879	0.17950	1.36708	0.95696	0.17950	3.21190	0.35900	1.07700	1450.08000	800
0.36000	5.48355	885.71977	25	200	55	43.02916	152.55793	10	67.98307	174.81362	12	16	67.40000	61.93600	1.08000	0.65496	0.36023	1.66532	1.49879	0.18000	1.36304	0.95413	0.18000	3.20836	0.36000	1.08000	1450.08000	800
0.36100	5.47793	887.82698	25	200	55	43.26854	153.40665	10	68.16042	175.26964	12	16	67.58025	62.14149	1.08300	0.65134	0.35823	1.66532	1.49879	0.18050	1.35904	0.95133	0.18050	3.20486	0.36100	1.08300	1450.08000	800
0.36200	5.47239	889.94003	25	200	55	43.50859	154.25772	10	68.33825	175.72693	12	16	67.76100	62.34754	1.08600	0.64774	0.35626	1.66532	1.49879	0.18100	1.35507	0.94855	0.18100	3.20139	0.36200	1.08600	1450.08000	800
0.36300	5.46692	892.05892	25	200	55	43.74930	155.11115	10	68.51658	176.18548	12	16	67.94225	62.55417	1.08900	0.64418	0.35430	1.66532	1.49879	0.18150	1.35113	0.94579	0.18150	3.19795	0.36300	1.08900	1450.08000	800
0.36400	5.46154	894.18367	25	200	55	43.99067	155.96694	10	68.69540	176.64530	12	16	68.12400	62.76136	1.09200	0.64064	0.35235	1.66532	1.49879	0.18200	1.34722	0.94305	0.18200	3.19454	0.36400	1.09200	1450.08000	800
0.36500	5.45623	896.31426	25	200	55	44.23271	156.82507	10	68.87471	177.10639	12	16	68.30625	62.96913	1.09500	0.63714	0.35043	1.66532	1.49879	0.18250	1.34335	0.94034	0.18250	3.19117	0.36500	1.09500	1450.08000	800
0.36600	5.45100	898.45070	25	200	55	44.47542	157.68557	10	69.05451	177.56874	12	16	68.48900	63.17746	1.09800	0.63366	0.34851	1.66532	1.49879	0.18300	1.33950	0.93765	0.18300	3.18782	0.36600	1.09800	1450.08000	800
0.36700	5.44584	900.59298	25	200	55	44.71878	158.54841	10	69.23481	178.03236	12	16	68.67225	63.38637	1.10100	0.63021	0.34662	1.66532	1.49879	0.18350	1.33569	0.93498	0.18350	3.18451	0.36700	1.10100	1450.08000	800
0.36800	5.44076	902.74111	25	200	55	44.96281	159.41362	10	69.41560	178.49725	12	16	68.85600	63.59584	1.10400	0.62679	0.34474	1.66532	1.49879	0.18400	1.33191	0.93234	0.18400	3.18123	0.36800	1.10400	1450.08000	800
0.36900	5.43575	904.89509	25	200	55	45.20751	160.28117	10	69.59688	178.96340	12	16	69.04025	63.80589	1.10700	0.62340	0.34287	1.66532	1.49879	0.18450	1.32816	0.92971	0.18450	3.17798	0.36900	1.10700	1450.08000	800
0.37000	5.43081	907.05492	25	200	55	45.45287	161.15108	10	69.77865	179.43082	12	16	69.22500	64.01650	1.11000	0.62003	0.34102	1.66532	1.49879	0.18500	1.32444	0.92711	0.18500	3.17476	0.37000	1.11000	1450.08000	800
0.37100	5.42595	909.22059	25	200	55	45.69889	162.02334	10	69.96092	179.89950	12	16	69.41025	64.22769	1.11300	0.61670	0.33918	1.66532	1.49879	0.18550	1.32075	0.92453	0.18550	3.17157	0.37100	1.11300	1450.08000	800
0.37200	5.42116	911.39211	25	200	55	45.94558	162.89796	10	70.14368	180.36945	12	16	69.59600	64.43944	1.11600	0.61338	0.33736	1.66532	1.49879	0.18600	1.31709	0.92197	0.18600	3.16841	0.37200	1.11600	1450.08000	800
0.37300	5.41644	913.56948	25	200	55	46.19293	163.77494	10	70.32693	180.84067	12	16	69.78225	64.65177	1.11900	0.61010	0.33556	1.66532	1.49879	0.18650	1.31346	0.91942	0.18650	3.16528	0.37300	1.11900	1450.08000	800
0.37400	5.41179	915.75269	25	200	55	46.44095	164.65426	10	70.51067	181.31315	12	16	69.96900	64.86466	1.12200	0.60684	0.33376	1.66532	1.49879	0.18700	1.30986	0.91690	0.18700	3.16218	0.37400	1.12200	1450.08000	800
0.37500	5.40720	917.94175	25	200	55	46.68963	165.53594	10	70.69491	181.78690	12	16	70.15625	65.07813	1.12500	0.60361	0.33199	1.66532	1.49879	0.18750	1.30629	0.91440	0.18750	3.15911	0.37500	1.12500	1450.08000	800
0.37600	5.40269	920.13666	25	200	55	46.93897	166.41998	10	70.87963	182.26192	12	16	70.34400	65.29216	1.12800	0.60040	0.33022	1.66532	1.49879	0.18800	1.30275	0.91192	0.18800	3.15607	0.37600	1.12800	1450.08000	800
0.37700	5.39824	922.33742	25	200	55	47.18898	167.30637	10	71.06486	182.73820	12	16	70.53225	65.50677	1.13100	0.59722	0.32847	1.66532	1.49879	0.18850	1.29923	0.90946	0.18850	3.15305	0.37700	1.13100	1450.08000	800
0.37800	5.39386	924.54402	25	200	55	47.43965	168.19511	10	71.25057	183.21575	12	16	70.72100	65.72194	1.13400	0.59407	0.32674	1.66532	1.49879	0.18900	1.29574	0.90702	0.18900	3.15006	0.37800	1.13400	1450.08000	800
0.37900	5.38955	926.75647	25	200	55	47.69098	169.08621	10	71.43677	183.69456	12	16	70.91025	65.93769	1.13700	0.59094	0.32501	1.66532	1.49879	0.18950	1.29228	0.90460	0.18950	3.14710	0.37900	1.13700	1450.08000	800
0.38000	5.38530	928.97476	25	200	55	47.94298	169.97966	10	71.62347	184.17464	12	16	71.10000	66.15400	1.14000	0.58783	0.32331	1.66532	1.49879	0.19000	1.28885	0.90219	0.19000	3.14417	0.38000	1.14000	1450.08000	800
0.38100	5.38112	931.19890	25	200	55	48.19565	170.87547	10	71.81066	184.65599	12	16	71.29025	66.37089	1.14300	0.58475	0.32161	1.66532	1.49879	0.19050	1.28544	0.89981	0.19050	3.14126	0.38100	1.14300	1450.08000	800
0.38200	5.37700	933.42889	25	200	55	48.44897	171.77363	10	71.99835	185.13860	12	16	71.48100	66.58834	1.14600	0.58169	0.31993	1.66532	1.49879	0.19100	1.28206	0.89745	0.19100	3.13838	0.38200	1.14600	1450.08000	800
0.38300	5.37295	935.66473	25	200	55	48.70296	172.67415	10	72.18652	185.62248	12	16	71.67225	66.80637	1.14900	0.57866	0.31826	1.66532	1.49879	0.19150	1.27871	0.89510	0.19150	3.13553	0.38300	1.14900	1450.08000	800
0.38400	5.36896	937.90641	25	200	55	48.95762	173.57702	10	72.37519	186.10763	12	16	71.86400	67.02496	1.15200	0.57565	0.31661	1.66532	1.49879	0.19200	1.27538	0.89277	0.19200	3.13270	0.38400	1.15200	1450.08000	800
0.38500	5.36503	940.15394	25	200	55	49.21294	174.48224	10	72.56435	186.59404	12	16	72.05625	67.24413	1.15500	0.57266	0.31496	1.66532	1.49879	0.19250	1.27208	0.89046	0.19250	3.12990	0.38500	1.15500	1450.08000	800
0.38600	5.36116	942.40732	25	200	55	49.46892	175.38982	10	72.75400	187.08172	12	16	72.24900	67.46386	1.15800	0.56970	0.31333	1.66532	1.49879	0.19300	1.26881	0.88817	0.19300	3.12713	0.38600	1.15800	1450.08000	800
0.38700	5.35735	944.66655	25	200	55	49.72557	176.29975	10	72.94415	187.57066	12	16	72.44225	67.68417	1.16100	0.56676	0.31172	1.66532	1.49879	0.19350	1.26556	0.88589	0.19350	3.12438	0.38700	1.16100	1450.08000	800
0.38800	5.35360	946.93162	25	200	55	49.98288	177.21204	10	73.13478	188.06087	12	16	72.63600	67.90504	1.16400	0.56384	0.31011	1.66532	1.49879	0.19400	1.26233	0.88363	0.19400	3.12165	0.38800	1.16400	1450.08000	800
0.38900	5.34992	949.20254	25	200	55	50.24086	178.12668	10	73.32591	188.55235	12	16	72.83025	68.12649	1.16700	0.56094	0.30852	1.66532	1.49879	0.19450	1.25914	0.88139	0.19450	3.11895	0.38900	1.16700	1450.08000	800
0.39000	5.34629	951.47930	25	200	55	50.49950	179.04368	10	73.51753	189.04509	12	16	73.02500	68.34850	1.17000	0.55807	0.30694	1.66532	1.49879	0.19500	1.25596	0.87917	0.19500	3.11628	0.39000	1.17000	1450.08000	800
0.39100	5.34272	953.76191	25	200	55	50.75880	179.96303	10	73.70965	189.53910	12	16	73.22025	68.57109	1.17300	0.55522	0.30537	1.66532	1.49879	0.19550	1.25281	0.87697	0.19550	3.11363	0.39100	1.17300	1450.08000	800
0.39200	5.33921	956.05037	25	200	55	51.01877	180.88473	10	73.90226	190.03437	12	16	73.41600	68.79424	1.17600	0.55239	0.30382	1.66532	1.49879	0.19600	1.24968	0.87478	0.19600	3.11100	0.39200	1.17600	1450.08000	800
0.39300	5.33575	958.34468	25	200	55	51.27940	181.80879	10	74.09536	190.53092	12	16	73.61225	69.01797	1.17900	0.54958	0.30227	1.66532	1.49879	0.19650	1.24658	0.87261	0.19650	3.10840	0.39300	1.17900	1450.08000	800
0.39400	5.33235	960.64483	25	200	55	51.54070	182.73520	10	74.28895	191.02872	12	16	73.80900	69.24226	1.18200	0.54680	0.30074	1.66532	1.49879	0.19700	1.24350	0.87045	0.19700	3.10582	0.39400	1.18200	1450.08000	800
0.39500	5.32901	962.95083	25	200	55	51.80266	183.66397	10	74.48303	191.52780	12	16	74.00625	69.46713	1.18500	0.54403	0.29922	1.66532	1.49879	0.19750	1.24044	0.86831	0.19750	3.10326	0.39500	1.18500	1450.08000	800
0.39600	5.32573	965.26268	25	200	55	52.06528	184.59509	10	74.67761	192.02814	12	16	74.20400	69.69256	1.18800	0.54129	0.29771	1.66532	1.49879	0.19800	1.23741	0.86619	0.19800	3.10073	0.39600	1.18800	1450.08000	800
0.39700	5.32250	967.58037	25	200	55	52.32857	185.52857	10	74.87268	192.52974	12	16	74.40225	69.91857	1.19100	0.53856	0.29621	1.66532	1.49879	0.19850	1.23440	0.86408	0.19850	3.09822	0.39700	1.19100	1450.08000	800
0.39800	5.31932	969.90391	25	200	55	52.59252	186.46440	10	75.06824	193.03262	12	16	74.60100	70.14514	1.19400	0.53586	0.29472	1.66532	1.49879	0.19900	1.23141	0.86199	0.19900	3.09573	0.39800	1.19400	1450.08000	800
0.39900	5.31620	972.23330	25	200	55	52.85714	187.40258	10	75.26429	193.53676	12	16	74.80025	70.37229	1.19700	0.53318	0.29325	1.66532	1.49879	0.19950	1.22845	0.85991	0.19950	3.09327	0.39900	1.19700	1450.08000	800
0.40000	5.31313	974.56854	25	200	55	53.12242	188.34312	10	75.46084	194.04216	12	16	75.00000	70.60000	1.20000	0.53052	0.29178	1.66532	1.49879	0.20000	1.22551	0.85785	0.20000	3.09083	0.40000	1.20000	1450.08000	800
0.40100	5.31011	976.90962	25	200	55	53.38836	189.28601	10	75.65788	194.54883	12	16	75.20025	70.82829	1.20300	0.52787	0.29033	1.66532	1.49879	0.20050	1.22259	0.85581	0.20050	3.08840	0.40100	1.20300	1450.08000	800
0.40200	5.30714	979.25655	25	200	55	53.65497	190.23126	10	75.85541	195.05677	12	16	75.40100	71.05714	1.20600	0.52525	0.28889	1.66532	1.49879	0.20100	1.21969	0.85378	0.20100	3.08601	0.40200	1.20600	1450.08000	800
0.40300	5.30423	981.60933	25	200	55	53.92224	191.17886	10	76.05343	195.56597	12	16	75.60225	71.28657	1.20900	0.52265	0.28746	1.66532	1.49879	0.20150	1.21681	0.85177	0.20150	3.08363	0.40300	1.20900	1450.08000	800
0.40400	5.30137	983.96795	25	200	55	54.19018	192.12882	10	76.25195	196.07644	12	16	75.80400	71.51656	1.21200	0.52006	0.28603	1.66532	1.49879	0.20200	1.21395	0.84977	0.20200	3.08127	0.40400	1.21200	1450.08000	800
0.40500	5.29856	986.33242	25	200	55	54.45878	193.08113	10	76.45096	196.58818	12	16	76.00625	71.74713	1.21500	0.51750	0.28462	1.66532	1.49879	0.20250	1.21112	0.84778	0.20250	3.07894	0.40500	1.21500	1450.08000	800
0.40600	5.29580	988.70274	25	200	55	54.72804	194.03579	10	76.65046	197.10118	12	16	76.20900	71.97826	1.21800	0.51495	0.28322	1.66532	1.49879	0.20300	1.20831	0.84581	0.20300	3.07662	0.40600	1.21800	1450.08000	800
0.40700	5.29309	991.07890	25	200	55	54.99797	194.99281	10	76.85045	197.61545	12	16	76.41225	72.20997	1.22100	0.51242	0.28183	1.66532	1.49879	0.20350	1.20551	0.84386	0.20350	3.07433	0.40700	1.22100	1450.08000	800
0.40800	5.29043	993.46091	25	200	55	55.26856	195.95218	10	77.05094	198.13099	12	16	76.61600	72.44224	1.22400	0.50992	0.28045	1.66532	1.49879	0.20400	1.20274	0.84192	0.20400	3.07206	0.40800	1.22400	1450.08000	800
0.40900	5.28780	995.84613	25	200	55	55.53982	196.91391	10	77.25118	198.64589	12	16	76.82025	72.67509	1.22700	0.50743	0.27908	1.66532	1.49879	0.20450	1.19998	0.83998	0.20450	3.06979	0.40900	1.22700	1450.08000	800
0.41000	5.28525	998.24112	25	200	55	55.81174	197.87799	10	77.45301	199.16488	12	16	77.02500	72.90850	1.23000	0.50495	0.27772	1.66532	1.49879	0.20500	1.19725	0.83807	0.20500	3.06757	0.41000	1.23000	1450.08000	800
0.41100	5.28274	1000.64197	25	200	55	56.08432	198.84442	10	77.65534	199.68515	12	16	77.23025	73.14249	1.23300	0.50250	0.27637	1.66532	1.49879	0.20550	1.19454	0.83618	0.20550	3.06536	0.41100	1.23300	1450.08000	800
0.41200	5.28027	1003.04868	25	200	55	56.35757	199.81321	10	77.85816	200.20669	12	16	77.43600	73.37704	1.23600	0.50006	0.27503	1.66532	1.49879	0.20600	1.19186	0.83430	0.20600	3.06317	0.41200	1.23600	1450.08000	800
0.41300	5.27786	1005.46124	25	200	55	56.63149	200.78436	10	78.06147	200.72951	12	16	77.64225	73.61217	1.23900	0.49764	0.27370	1.66532	1.49879	0.20650	1.18919	0.83243	0.20650	3.06101	0.41300	1.23900	1450.08000	800
0.41400	5.27547	1007.87576	25	200	55	56.90606	201.75786	10	78.26420	201.25079	12	16	77.84900	73.84786	1.24200	0.49524	0.27238	1.66532	1.49879	0.20700	1.18652	0.83057	0.20700	3.05884	0.41400	1.24200	1450.08000	800
